id_code,year,st,cnty,num_anglers,mode_fx,area_x,hrsf,ffdays2,cntrbtrs,sub_reg,wave,prim1,prim2,region,tot_cat_targ
1507120041016007,2004,12,87,2,5,4,6,1,2,7,5,0,0,FL_Keys,0
1507120041016009,2004,12,87,4,5,4,6,0,4,7,5,0,0,FL_Keys,0
1507120041016018,2004,12,87,1,5,4,4,0,4,7,5,0,0,FL_Keys,3.595973610036033
1507120041017005,2004,12,87,2,7,3,5,10,2,7,5,0,0,FL_Keys,0
1507120041024001,2004,12,87,4,7,3,4,4,3,7,5,8835360000,0,FL_Keys,0
1507120041024004,2004,12,87,4,7,3,4,7,1,7,5,8835360000,0,FL_Keys,6
1507120041024005,2004,12,87,1,7,3,3,8,1,7,5,0,0,FL_Keys,10
1527920041016001,2004,12,87,6,7,4,6,3,6,7,5,8835360401,0,FL_Keys,0
1532020040924001,2004,12,87,3,5,4,5,0,1,7,5,0,0,FL_Keys,0
1532020040924004,2004,12,87,4,5,3,3,0,4,7,5,0,0,FL_Keys,4.982526763326208
1532020041009007,2004,12,87,4,5,4,5,1,1,7,5,8835290101,0,FL_Keys,0
1532020041009005,2004,12,87,4,5,4,5,1,1,7,5,8835290101,0,FL_Keys,0.9912497081734589
1532020041022001,2004,12,87,4,5,4,6,6,4,7,5,0,0,FL_Keys,0
1532020041022005,2004,12,87,5,5,3,7,2,5,7,5,0,0,FL_Keys,0
1532020041022010,2004,12,87,4,5,4,6,2,4,7,5,0,0,FL_Keys,6.970407345663902
1532020041022014,2004,12,87,4,5,3,7,0,4,7,5,0,0,FL_Keys,0
1532020041026001,2004,12,87,4,5,4,7,0,1,7,5,0,0,FL_Keys,0
1532020041026003,2004,12,87,4,5,4,7,0,1,7,5,0,0,FL_Keys,0
1532020041026004,2004,12,87,4,5,4,7,0,1,7,5,0,0,FL_Keys,0
1532020041026005,2004,12,87,1,5,3,3,0,1,7,5,0,0,FL_Keys,0
1507120041128001,2004,12,87,5,5,4,3,1,5,7,6,0,0,FL_Keys,0
1507120041128006,2004,12,87,2,5,4,3,0,2,7,6,0,0,FL_Keys,0
1507120041128008,2004,12,87,3,5,4,6.5,2,4,7,6,0,0,FL_Keys,32.9952116793719
1507120041129001,2004,12,87,4,5,4,8,0,1,7,6,8835020000,0,FL_Keys,0
1507120041129003,2004,12,87,4,5,4,8,0,2,7,6,8835020000,0,FL_Keys,0
1507120041129002,2004,12,87,4,5,4,8,0,1,7,6,8835020000,0,FL_Keys,6
1507120041129005,2004,12,87,5,5,4,5,0,5,7,6,8850060101,8850030501,FL_Keys,27.62305568569139
1507120041205001,2004,12,87,2,7,3,4,17,2,7,6,0,0,FL_Keys,4
1507120041205003,2004,12,87,2,7,4,5,3,1,7,6,0,0,FL_Keys,0
1507120041205004,2004,12,87,2,7,4,5,0,1,7,6,0,0,FL_Keys,12
1507120041205009,2004,12,87,2,7,4,5.5,4,2,7,6,0,0,FL_Keys,0
1507120041211001,2004,12,87,3,5,4,2,0,3,7,6,0,0,FL_Keys,7.027800820642757
1507120041211004,2004,12,87,5,5,4,5,3,6,7,6,0,0,FL_Keys,0
1507120041219003,2004,12,87,4,5,4,4,0,1,7,6,8850060101,0,FL_Keys,0
1507120041219001,2004,12,87,4,5,4,4,0,2,7,6,8850060101,0,FL_Keys,2
1507120041219007,2004,12,87,5,5,4,7,0,5,7,6,8835360000,0,FL_Keys,0
1507120041230003,2004,12,87,5,5,4,4,0,5,7,6,8850060101,0,FL_Keys,3.6465273177016773
1507120041230008,2004,12,87,1,5,3,4,21,1,7,6,8835360000,0,FL_Keys,0
1507120041230013,2004,12,87,3,5,4,6,0,1,7,6,0,0,FL_Keys,0
1526120041210001,2004,12,87,3,5,4,2.5,2,3,7,6,0,0,FL_Keys,0
1526120041210004,2004,12,87,1,5,4,6,8,1,7,6,8835290101,8850060101,FL_Keys,0
1526120041210005,2004,12,87,6,5,4,3,0,5,7,6,8835360401,0,FL_Keys,0
1526120041214005,2004,12,87,4,5,4,4,1,4,7,6,0,0,FL_Keys,0
1526120041217003,2004,12,87,3,5,3,3,0,3,7,6,0,0,FL_Keys,0
1526120041217008,2004,12,87,4,5,3,4.5,0,1,7,6,0,0,FL_Keys,0
1526120041217007,2004,12,87,4,5,3,4.5,0,1,7,6,0,0,FL_Keys,0
1526120041217013,2004,12,87,4,5,3,3,1,1,7,6,0,0,FL_Keys,0
1526120041217011,2004,12,87,1,5,3,3,0,1,7,6,0,0,FL_Keys,0
1526120041217019,2004,12,87,2,5,4,7.5,1,1,7,6,8850060101,0,FL_Keys,0
1526120041217021,2004,12,87,2,5,3,6,0,2,7,6,0,0,FL_Keys,0
1526120041219002,2004,12,87,3,5,3,2,0,1,7,6,0,0,FL_Keys,0
1526120041219003,2004,12,87,3,5,3,2,0,1,7,6,0,0,FL_Keys,0
1526120041219001,2004,12,87,3,5,3,2,0,1,7,6,0,0,FL_Keys,0
1526120041219006,2004,12,87,4,5,4,4.5,1,1,7,6,0,0,FL_Keys,0
1526120041219008,2004,12,87,4,5,4,6,0,4,7,6,0,0,FL_Keys,11.270274570760447
1527920041107001,2004,12,87,1,5,4,6,0,1,7,6,0,0,FL_Keys,30.109132960684054
1527920041107002,2004,12,87,5,5,4,6,0,3,7,6,0,0,FL_Keys,0
1527920041107007,2004,12,87,1,5,4,7.5,0,1,7,6,0,0,FL_Keys,23.05001927364686
1527920041113001,2004,12,87,3,5,4,2.5,0,1,7,6,0,0,FL_Keys,0
1527920041113007,2004,12,87,6,5,4,2.5,0,1,7,6,0,0,FL_Keys,0
1527920041113015,2004,12,87,6,5,4,2,0,1,7,6,0,0,FL_Keys,0
1527920041113021,2004,12,87,3,5,4,4,1,1,7,6,0,0,FL_Keys,0
1527920041113019,2004,12,87,3,5,4,4,0,1,7,6,0,0,FL_Keys,0
1527920041113022,2004,12,87,3,5,4,5,0,1,7,6,0,0,FL_Keys,1.0047613720242565
1527920041113025,2004,12,87,2,5,4,3,0,2,7,6,0,0,FL_Keys,0
1527920041113027,2004,12,87,2,5,4,5.5,1,2,7,6,0,0,FL_Keys,0
1527920041113029,2004,12,87,6,5,4,7,3,1,7,6,0,0,FL_Keys,0
1527920041113034,2004,12,87,6,5,4,7,4,1,7,6,0,0,FL_Keys,1.0065025370103573
1527920041113032,2004,12,87,6,5,4,7,0,1,7,6,0,0,FL_Keys,0
1527920041113031,2004,12,87,6,5,4,7,3,1,7,6,0,0,FL_Keys,0
1527920041120006,2004,12,87,3,5,4,5,0,1,7,6,8850060101,0,FL_Keys,0
1527920041120007,2004,12,87,4,5,4,4,0,4,7,6,0,0,FL_Keys,0
1527920041127007,2004,12,87,4,5,4,3,0,1,7,6,0,0,FL_Keys,0
1527920041127008,2004,12,87,4,5,4,3.5,0,1,7,6,0,0,FL_Keys,0
1527920041127013,2004,12,87,6,5,4,4.5,0,1,7,6,0,0,FL_Keys,0
1527920041127018,2004,12,87,3,5,4,4,3,3,7,6,0,0,FL_Keys,0
1527920041127022,2004,12,87,2,5,4,4,0,1,7,6,0,0,FL_Keys,1.0072793105161004
1527920041127027,2004,12,87,4,5,4,4,2,4,7,6,0,0,FL_Keys,1.0072793105161004
1527920041210001,2004,12,87,4,5,4,6,3,4,7,6,0,0,FL_Keys,0
1527920041210005,2004,12,87,4,5,4,6,1,4,7,6,8850030501,8835025000,FL_Keys,0
1527920041211001,2004,12,87,2,5,4,3,0,2,7,6,8850060101,0,FL_Keys,0
1527920041211005,2004,12,87,3,5,4,2,0,1,7,6,0,0,FL_Keys,0
1527920041211008,2004,12,87,2,5,4,4,1,2,7,6,0,0,FL_Keys,0
1527920041211010,2004,12,87,4,5,4,5,0,4,7,6,0,0,FL_Keys,0
1532020041104001,2004,12,87,2,5,4,3,0,1,7,6,8850060101,0,FL_Keys,0
1532020041104002,2004,12,87,2,5,4,3,0,1,7,6,8850060101,0,FL_Keys,0
1532020041114001,2004,12,87,5,5,4,4,0,5,7,6,0,0,FL_Keys,9.064627291803914
1532020041114006,2004,12,87,2,5,4,4,0,2,7,6,8850060101,0,FL_Keys,40.287232408017395
1532020041120001,2004,12,87,6,5,4,6,1,6,7,6,0,0,FL_Keys,0
1532020041120008,2004,12,87,4,5,3,8,0,1,7,6,8850060101,0,FL_Keys,0
1532020041120010,2004,12,87,4,5,3,8,0,1,7,6,8850060101,0,FL_Keys,1.0032805216059286
1532020041120007,2004,12,87,4,5,3,8,0,1,7,6,8850060101,0,FL_Keys,0
1532020041120009,2004,12,87,4,5,3,8,0,1,7,6,8850060101,0,FL_Keys,0
1532020041125001,2004,12,87,2,5,4,3,0,2,7,6,0,0,FL_Keys,0.9755927605072537
1532020041125003,2004,12,87,3,5,4,3,0,3,7,6,8835290101,0,FL_Keys,0.9755927605072537
1532020041125007,2004,12,87,2,5,4,4.5,0,1,7,6,0,0,FL_Keys,0.9755927605072537
1532020041126001,2004,12,87,1,5,3,3,4,1,7,6,0,0,FL_Keys,0
1532020041204001,2004,12,87,4,5,4,5.5,4,4,7,6,0,0,FL_Keys,31.16835452656096
1532020041204005,2004,12,87,6,5,4,5,0,6,7,6,0,0,FL_Keys,0
1532020041204014,2004,12,87,4,5,4,5,0,1,7,6,0,0,FL_Keys,0
1532020041204013,2004,12,87,4,5,4,5,0,1,7,6,0,0,FL_Keys,2.0108615823587717
1532020041204012,2004,12,87,4,5,4,5,0,1,7,6,0,0,FL_Keys,0
1532020041204011,2004,12,87,4,5,4,5,0,1,7,6,0,0,FL_Keys,0
1532020041211001,2004,12,87,3,5,4,3.5,1,3,7,6,0,0,FL_Keys,27.191979281829553
1532020041211004,2004,12,87,6,5,4,7,0,6,7,6,0,0,FL_Keys,16.11376550034344
1532020041215001,2004,12,87,3,5,3,4,4,3,7,6,0,0,FL_Keys,7.5613392681502605
1532020041215004,2004,12,87,2,5,4,5.5,0,2,7,6,0,0,FL_Keys,0
1532020041215006,2004,12,87,2,5,4,6,7,2,7,6,8835360401,0,FL_Keys,15.122678536300521
1532020041230001,2004,12,87,2,5,4,4,1,1,7,6,8850060101,0,FL_Keys,0
1532020041230002,2004,12,87,2,5,4,4,1,1,7,6,8850060101,0,FL_Keys,0
1532020041230005,2004,12,87,5,5,4,7,1,5,7,6,0,0,FL_Keys,10.059316944300463
1532820041211001,2004,12,87,1,7,3,1,45,1,7,6,0,0,FL_Keys,0
1532820041211002,2004,12,87,2,7,3,2.5,0,1,7,6,0,0,FL_Keys,0
1532820041217001,2004,12,87,1,5,4,5.5,1,1,7,6,0,0,FL_Keys,2
1532820041218005,2004,12,87,4,5,4,6,1,3,7,6,0,0,FL_Keys,0
1532820041218006,2004,12,87,4,5,4,6,1,1,7,6,0,0,FL_Keys,0
1532820041218009,2004,12,87,4,5,4,5.5,1,4,7,6,8850060101,0,FL_Keys,0
1532820041218013,2004,12,87,2,5,4,6.5,0,2,7,6,0,0,FL_Keys,0
1532820041218017,2004,12,87,5,5,4,5,0,1,7,6,0,0,FL_Keys,0
1532820041218015,2004,12,87,5,5,4,5,0,3,7,6,0,0,FL_Keys,1.0065722798922123
1532820041218021,2004,12,87,2,5,3,3,0,1,7,6,0,0,FL_Keys,0
1532820041218022,2004,12,87,2,5,3,2,0,2,7,6,8835020502,8837010104,FL_Keys,0
1507120030105005,2003,12,87,3,7,4,5,2,1,7,1,0,0,FL_Keys,0
1507120030126007,2003,12,87,4,7,4,2,1,1,7,1,8835360000,0,FL_Keys,0
1507120030126008,2003,12,87,4,7,4,2,1,1,7,1,8835360000,0,FL_Keys,0
1507120030126010,2003,12,87,2,7,4,5,8,1,7,1,0,0,FL_Keys,0
1507120030129001,2003,12,87,2,5,4,6,0,2,7,1,0,0,FL_Keys,0
1507120030129006,2003,12,87,4,5,4,6,3,1,7,1,8850060101,0,FL_Keys,0
1507120030129003,2003,12,87,4,5,4,6,3,2,7,1,8850060101,0,FL_Keys,0
1507120030129009,2003,12,87,4,5,4,6,0,1,7,1,8850060101,0,FL_Keys,0
1507120030129007,2003,12,87,4,5,4,6,1,2,7,1,8850060101,0,FL_Keys,0
1507120030129011,2003,12,87,3,5,4,4,0,4,7,1,8835360401,0,FL_Keys,1.9777227722772277
1507120030129014,2003,12,87,4,5,4,7,4,6,7,1,0,0,FL_Keys,0
1507120030201002,2003,12,87,2,7,3,4.5,4,1,7,1,0,0,FL_Keys,0
1507120030205003,2003,12,87,6,5,4,5,0,1,7,1,0,0,FL_Keys,0
1507120030205001,2003,12,87,6,5,4,5,0,2,7,1,0,0,FL_Keys,0
1507120030205007,2003,12,87,4,5,4,5,2,2,7,1,8850060101,0,FL_Keys,0
1507120030205013,2003,12,87,3,5,4,6,1,3,7,1,0,0,FL_Keys,0
1507120030211002,2003,12,87,3,7,3,4,50,1,7,1,8738020201,0,FL_Keys,0
1507120030211003,2003,12,87,3,7,3,4,50,1,7,1,8738020201,0,FL_Keys,0
1507120030211001,2003,12,87,3,7,3,4,1,1,7,1,8738020201,0,FL_Keys,0
1507120030211005,2003,12,87,2,7,4,5,6,1,7,1,8835280902,0,FL_Keys,0
1507120030225002,2003,12,87,2,7,3,3,25,1,7,1,0,0,FL_Keys,0
1507120030225001,2003,12,87,2,7,3,3,5,1,7,1,0,0,FL_Keys,0
1507120030225003,2003,12,87,3,7,3,4,8,3,7,1,8835360000,0,FL_Keys,1
1507120030226001,2003,12,87,2,5,4,3,0,3,7,1,8850060101,0,FL_Keys,0
1507120030226003,2003,12,87,3,5,4,7,0,1,7,1,8850060101,8835290101,FL_Keys,0
1527820030101001,2003,12,87,3,5,4,6,0,3,7,1,0,0,FL_Keys,21.754950495049506
1527820030101004,2003,12,87,4,5,4,5,0,4,7,1,0,0,FL_Keys,9.888613861386139
1527820030101008,2003,12,87,5,5,4,4,0,5,7,1,0,0,FL_Keys,4.944306930693069
1527820030101013,2003,12,87,4,5,4,5,0,1,7,1,0,0,FL_Keys,0
1527820030101014,2003,12,87,4,5,4,5,0,1,7,1,0,0,FL_Keys,0
1527820030104006,2003,12,87,4,5,4,4,2,1,7,1,8850060101,0,FL_Keys,0
1527820030104010,2003,12,87,2,5,4,4,0,1,7,1,8850060101,0,FL_Keys,0
1527820030104022,2003,12,87,4,5,4,8,2,1,7,1,0,0,FL_Keys,0
1527820030104023,2003,12,87,6,5,4,6.5,3,6,7,1,8850060101,0,FL_Keys,0
1527820030104029,2003,12,87,4,5,4,8,10,4,7,1,0,0,FL_Keys,17.79950495049505
1527820030105003,2003,12,87,3,7,4,3,10,1,7,1,0,0,FL_Keys,0
1527820030105005,2003,12,87,3,7,3,3,10,1,7,1,0,0,FL_Keys,0
1527820030108002,2003,12,87,4,5,4,6,4,4,7,1,8835360401,0,FL_Keys,12.85519801980198
1527820030108006,2003,12,87,1,5,4,6,0,1,7,1,8850060101,0,FL_Keys,0
1527820030111001,2003,12,87,3,5,4,8,0,1,7,1,0,0,FL_Keys,0
1527820030111002,2003,12,87,3,5,4,8,0,1,7,1,0,0,FL_Keys,0
1527820030111006,2003,12,87,1,5,4,6,0,1,7,1,0,0,FL_Keys,0
1527820030112003,2003,12,87,4,5,4,12,3,1,7,1,8850060101,8850030601,FL_Keys,0
1527820030112013,2003,12,87,4,5,4,5,1,4,7,1,8835360000,0,FL_Keys,0
1527820030114001,2003,12,87,2,5,4,3,2,1,7,1,8850060101,0,FL_Keys,0
1527820030114002,2003,12,87,2,5,4,3,2,1,7,1,8850060101,0,FL_Keys,0
1527820030114003,2003,12,87,2,5,3,4,10,2,7,1,8739010101,0,FL_Keys,0
1527820030114005,2003,12,87,4,5,4,8,3,4,7,1,8835360401,0,FL_Keys,0
1527820030114013,2003,12,87,5,5,4,8,1,1,7,1,0,0,FL_Keys,2
1527820030114009,2003,12,87,5,5,4,8,1,1,7,1,0,0,FL_Keys,0
1527820030114018,2003,12,87,4,5,4,8,6,4,7,1,8850030501,8835360401,FL_Keys,9.888613861386139
1527820030114023,2003,12,87,4,5,4,8,0,1,7,1,0,0,FL_Keys,0
1527820030114022,2003,12,87,4,5,4,8,0,1,7,1,0,0,FL_Keys,0
1527820030114026,2003,12,87,4,5,4,6,0,4,7,1,0,0,FL_Keys,0
1527820030114030,2003,12,87,2,5,3,6,0,2,7,1,0,0,FL_Keys,30
1527820030115004,2003,12,87,2,5,4,4,0,1,7,1,0,0,FL_Keys,0
1527820030115011,2003,12,87,2,5,4,8,0,1,7,1,8850060101,0,FL_Keys,0
1527820030115017,2003,12,87,2,5,4,8,2,1,7,1,8850060101,0,FL_Keys,0
1527820030115018,2003,12,87,3,5,4,8,0,2,7,1,0,0,FL_Keys,0
1527820030115021,2003,12,87,3,5,4,6,5,3,7,1,8850060101,0,FL_Keys,0
1527820030121001,2003,12,87,3,5,4,4,0,3,7,1,8835360401,0,FL_Keys,5.933168316831683
1527820030121008,2003,12,87,5,5,3,4,0,1,7,1,8850030501,0,FL_Keys,0
1527820030121006,2003,12,87,5,5,3,4,0,1,7,1,8850030501,0,FL_Keys,0
1527820030121009,2003,12,87,6,5,3,4,0,6,7,1,8850030502,0,FL_Keys,0
1527820030121015,2003,12,87,6,5,4,4,0,6,7,1,0,0,FL_Keys,40.554455445544555
1527820030121021,2003,12,87,3,5,4,4,0,3,7,1,0,0,FL_Keys,8.899752475247524
1527820030122003,2003,12,87,2,5,3,6,0,2,7,1,0,0,FL_Keys,2
1527820030122005,2003,12,87,2,5,4,4,3,2,7,1,8835020000,0,FL_Keys,0
1527820030125004,2003,12,87,4,5,3,4,0,1,7,1,0,0,FL_Keys,0
1527820030125001,2003,12,87,4,5,3,4,0,3,7,1,0,0,FL_Keys,0
1527820030125005,2003,12,87,4,5,4,6,0,4,7,1,8850060101,0,FL_Keys,0
1527820030125009,2003,12,87,1,5,4,6,10,1,7,1,8850030501,0,FL_Keys,0
1527820030126011,2003,12,87,2,5,4,8,0,2,7,1,8850060101,0,FL_Keys,0
1527820030126015,2003,12,87,5,5,4,7,0,4,7,1,8850060101,0,FL_Keys,0
1527820030128001,2003,12,87,2,5,3,3,0,2,7,1,0,0,FL_Keys,0
1527820030128008,2003,12,87,4,5,4,4,0,4,7,1,0,0,FL_Keys,0
1527820030128019,2003,12,87,6,5,4,8,4,1,7,1,0,0,FL_Keys,0
1527820030128025,2003,12,87,5,5,4,8,0,5,7,1,0,0,FL_Keys,0
1527820030201004,2003,12,87,6,5,4,8,4,6,7,1,8850030501,0,FL_Keys,0
1527820030201011,2003,12,87,6,5,4,6,1,1,7,1,0,0,FL_Keys,0
1527820030201012,2003,12,87,6,5,4,6,1,1,7,1,0,0,FL_Keys,0
1527820030201010,2003,12,87,6,5,4,6,1,1,7,1,0,0,FL_Keys,0
1527820030201016,2003,12,87,6,5,4,5,1,6,7,1,0,0,FL_Keys,0
1527820030202001,2003,12,87,3,7,4,10,10,3,7,1,0,0,FL_Keys,4.90625
1527820030202004,2003,12,87,2,7,4,8,6,1,7,1,0,0,FL_Keys,0
1527820030202005,2003,12,87,2,7,4,8,6,1,7,1,0,0,FL_Keys,0
1527820030202007,2003,12,87,2,7,3,4,0,1,7,1,0,0,FL_Keys,0
1527820030202008,2003,12,87,3,7,3,6,0,3,7,1,8835020000,0,FL_Keys,3
1527820030202011,2003,12,87,3,7,4,5,15,3,7,1,8835360103,0,FL_Keys,0
1527820030204005,2003,12,87,4,5,4,7,0,4,7,1,0,0,FL_Keys,0
1527820030204010,2003,12,87,2,5,3,4,2,1,7,1,0,0,FL_Keys,0
1527820030208004,2003,12,87,4,5,4,4,0,1,7,1,0,0,FL_Keys,0
1527820030208001,2003,12,87,4,5,4,4,0,1,7,1,0,0,FL_Keys,0
1527820030208007,2003,12,87,4,5,4,4,0,1,7,1,0,0,FL_Keys,0
1527820030208008,2003,12,87,4,5,4,4,0,1,7,1,0,0,FL_Keys,0
1527820030208006,2003,12,87,4,5,4,4,0,1,7,1,0,0,FL_Keys,0
1527820030208012,2003,12,87,4,5,4,4,0,1,7,1,0,0,FL_Keys,0
1527820030208014,2003,12,87,2,5,4,4,0,1,7,1,0,0,FL_Keys,0
1527820030208015,2003,12,87,2,5,4,4,0,1,7,1,0,0,FL_Keys,0
1527820030208017,2003,12,87,5,5,4,3,0,3,7,1,8835290101,0,FL_Keys,0
1527820030208021,2003,12,87,5,5,4,3,0,1,7,1,8835290101,0,FL_Keys,0
1527820030208022,2003,12,87,5,5,4,8,0,5,7,1,0,0,FL_Keys,0
1527820030208028,2003,12,87,5,5,4,8,0,1,7,1,0,0,FL_Keys,0
1527820030208029,2003,12,87,5,5,4,8,0,1,7,1,0,0,FL_Keys,0
1527820030208031,2003,12,87,5,5,4,8,0,1,7,1,0,0,FL_Keys,0
1527820030208032,2003,12,87,2,7,3,1,1,2,7,1,0,0,FL_Keys,1
1527820030208035,2003,12,87,3,7,3,6,10,1,7,1,0,0,FL_Keys,0
1527820030208036,2003,12,87,3,7,3,6,10,1,7,1,0,0,FL_Keys,0
1527820030208034,2003,12,87,3,7,3,6,10,1,7,1,0,0,FL_Keys,0
1527820030208037,2003,12,87,2,7,3,4,1,1,7,1,8835360401,0,FL_Keys,2
1527820030208038,2003,12,87,2,7,3,4,1,1,7,1,8835360401,0,FL_Keys,0
1527820030208039,2003,12,87,2,7,3,4,18,1,7,1,8835360103,0,FL_Keys,0
1527820030209004,2003,12,87,2,5,4,8.5,3,1,7,1,8850060101,0,FL_Keys,0
1527820030212001,2003,12,87,3,5,4,4,0,1,7,1,0,0,FL_Keys,0
1527820030212007,2003,12,87,4,5,4,3,0,1,7,1,0,0,FL_Keys,0
1527820030212004,2003,12,87,4,5,4,3,0,1,7,1,0,0,FL_Keys,0
1527820030212011,2003,12,87,4,5,4,4,0,1,7,1,0,0,FL_Keys,0
1527820030212009,2003,12,87,4,5,4,4,0,1,7,1,0,0,FL_Keys,0
1527820030212013,2003,12,87,4,5,4,4,0,1,7,1,8850060101,0,FL_Keys,0
1527820030212015,2003,12,87,4,5,4,4,0,1,7,1,8850060101,0,FL_Keys,0
1527820030212014,2003,12,87,4,5,4,4,0,1,7,1,8850060101,0,FL_Keys,0
1527820030212016,2003,12,87,2,5,4,5,0,2,7,1,0,0,FL_Keys,0
1527820030212018,2003,12,87,5,5,4,6,0,1,7,1,0,0,FL_Keys,0
1527820030212023,2003,12,87,4,5,4,4,0,4,7,1,0,0,FL_Keys,0
1527820030212028,2003,12,87,4,5,4,7,2,1,7,1,0,0,FL_Keys,0
1527820030212030,2003,12,87,4,5,4,7,2,1,7,1,0,0,FL_Keys,0
1527820030212029,2003,12,87,4,5,4,7,2,1,7,1,0,0,FL_Keys,0
1527820030215001,2003,12,87,4,5,4,4,1,4,7,1,8850060101,0,FL_Keys,1.9777227722772277
1527820030215005,2003,12,87,1,5,4,4,8,1,7,1,0,0,FL_Keys,6
1527820030215006,2003,12,87,3,5,4,6,0,3,7,1,0,0,FL_Keys,0.9888613861386139
1527820030215009,2003,12,87,2,5,3,8,10,2,7,1,8835360000,0,FL_Keys,0
1527820030215013,2003,12,87,3,5,4,8,1,3,7,1,0,0,FL_Keys,0
1527820030215016,2003,12,87,3,5,4,8,1,3,7,1,8835260101,8835360000,FL_Keys,2.9665841584158414
1527820030216001,2003,12,87,2,5,4,4,0,2,7,1,8850060101,8835290101,FL_Keys,0
1527820030216003,2003,12,87,4,5,4,4,10,4,7,1,0,0,FL_Keys,0
1527820030216010,2003,12,87,2,5,4,4,0,2,7,1,8835290101,8850030601,FL_Keys,0
1527820030216017,2003,12,87,3,5,4,4,0,3,7,1,0,0,FL_Keys,0
1527820030216025,2003,12,87,5,5,4,4,0,1,7,1,0,0,FL_Keys,0
1527820030216026,2003,12,87,5,5,4,4,0,1,7,1,0,0,FL_Keys,0
1527820030216029,2003,12,87,1,5,3,5,2,1,7,1,8850030501,0,FL_Keys,0
1527820030216030,2003,12,87,3,5,4,4,1,1,7,1,0,0,FL_Keys,0
1527820030216031,2003,12,87,3,5,4,4,1,1,7,1,0,0,FL_Keys,0
1527820030218001,2003,12,87,5,5,4,4,0,5,7,1,0,0,FL_Keys,0
1527820030222005,2003,12,87,5,5,4,4,0,1,7,1,0,0,FL_Keys,0
1527820030222003,2003,12,87,5,5,4,4,0,1,7,1,0,0,FL_Keys,0
1527820030222002,2003,12,87,5,5,4,4,0,1,7,1,0,0,FL_Keys,0
1527820030222006,2003,12,87,2,5,4,4,0,2,7,1,0,0,FL_Keys,0
1527820030222010,2003,12,87,3,5,4,4,0,1,7,1,0,0,FL_Keys,0
1527820030222009,2003,12,87,3,5,4,4,0,1,7,1,0,0,FL_Keys,0
1527820030222011,2003,12,87,6,5,4,4,0,6,7,1,0,0,FL_Keys,0
1527820030222022,2003,12,87,6,5,4,4,2,1,7,1,0,0,FL_Keys,0
1527820030222027,2003,12,87,5,5,4,3.5,5,1,7,1,8850030501,0,FL_Keys,0
1527820030222026,2003,12,87,5,5,4,3.5,0,1,7,1,8850030501,0,FL_Keys,0
1527820030222024,2003,12,87,5,5,4,3.5,0,1,7,1,8850030501,0,FL_Keys,0
1527820030225003,2003,12,87,5,5,4,3.5,0,1,7,1,0,0,FL_Keys,0
1527820030225005,2003,12,87,5,5,4,3.5,0,1,7,1,0,0,FL_Keys,0
1527820030225014,2003,12,87,4,5,4,8,0,4,7,1,8835020000,0,FL_Keys,0
1527820030225018,2003,12,87,6,5,4,8,0,1,7,1,0,0,FL_Keys,0
1527820030225023,2003,12,87,6,5,4,8,0,1,7,1,0,0,FL_Keys,0
1527820030225024,2003,12,87,5,5,4,8,10,5,7,1,0,0,FL_Keys,0
1527820030225029,2003,12,87,5,5,4,4,0,5,7,1,0,0,FL_Keys,0
1527820030226005,2003,12,87,3,5,3,4,10,1,7,1,0,0,FL_Keys,0
1527820030226006,2003,12,87,2,5,3,8,3,1,7,1,8738020201,0,FL_Keys,0
1527820030226012,2003,12,87,3,5,4,8,1,1,7,1,0,0,FL_Keys,0
1527820030226015,2003,12,87,1,5,3,8,1,1,7,1,8835010105,0,FL_Keys,0
1527920030103003,2003,12,87,6,5,4,6,3,2,7,1,0,0,FL_Keys,0
1527920030103006,2003,12,87,6,5,4,6,0,1,7,1,0,0,FL_Keys,0
1527920030103009,2003,12,87,5,5,4,4,0,2,7,1,0,0,FL_Keys,0
1527920030103019,2003,12,87,4,5,4,7,0,1,7,1,0,0,FL_Keys,0
1527920030103016,2003,12,87,4,5,4,7,1,3,7,1,0,0,FL_Keys,0
1527920030103022,2003,12,87,1,5,4,4,4,1,7,1,0,0,FL_Keys,4
1527920030109003,2003,12,87,6,5,4,5,0,1,7,1,0,0,FL_Keys,0
1527920030109009,2003,12,87,3,5,3,5,30,3,7,1,0,0,FL_Keys,24
1527920030109012,2003,12,87,4,5,4,6,0,1,7,1,0,0,FL_Keys,0
1527920030109016,2003,12,87,2,5,4,6,0,2,7,1,0,0,FL_Keys,0
1527920030109018,2003,12,87,5,5,4,3,0,2,7,1,0,0,FL_Keys,1.9777227722772277
1527920030111001,2003,12,87,2,5,4,3,4,2,7,1,0,0,FL_Keys,0
1527920030111012,2003,12,87,3,5,4,7,0,1,7,1,0,0,FL_Keys,0
1527920030111010,2003,12,87,3,5,4,7,0,1,7,1,0,0,FL_Keys,0
1527920030111018,2003,12,87,2,5,4,3,3,1,7,1,0,0,FL_Keys,0
1527920030111017,2003,12,87,2,5,4,3,3,1,7,1,0,0,FL_Keys,0
1527920030119001,2003,12,87,2,5,4,6,0,2,7,1,0,0,FL_Keys,0
1527920030119003,2003,12,87,4,5,4,5,0,4,7,1,0,0,FL_Keys,0
1527920030119007,2003,12,87,6,5,4,5,5,4,7,1,0,0,FL_Keys,0
1527920030119013,2003,12,87,2,5,4,4,0,2,7,1,0,0,FL_Keys,0
1527920030119016,2003,12,87,4,5,4,2.5,0,1,7,1,0,0,FL_Keys,0
